# https://earthdata.nasa.gov/earth-observation-data/near-real-time/firms/active-fire-data
0.939,-59.574
0.948,-59.575
0.981,-59.474
0.98,-59.483
1.042,-60.009
1.041,-60.018
1.051,-60.011
1.05,-60.02
1.037,-60.435
1.162,-60.265
2.556,-59.781
2.755,-60.456
2.753,-60.465
2.752,-60.474
2.764,-60.457
2.763,-60.466
2.761,-60.475
3.153,-61.349
3.366,-59.903
3.238,-64.212
3.236,-64.223
4.961,-60.667
3.394,-71.596
3.388,-71.634
3.411,-71.599
3.405,-71.637
3.397,-71.602
3.391,-71.64
3.408,-71.642
5.898,-56.693
5.906,-56.684
5.904,-56.701
5.918,-56.686
4.396,-70.747
5.728,-62.392
5.401,-65.914
5.549,-66.082
4.893,-70.282
5.423,-67.808
6.15,-63.109
6.159,-63.11
6.166,-63.121
6.218,-63.398
5.606,-68.224
5.606,-68.229
5.98,-67.179
5.989,-67.196
5.987,-67.212
5.593,-69.724
5.589,-69.749
5.607,-69.726
5.603,-69.751
5.757,-69.125
5.754,-69.147
5.766,-68.954
5.751,-69.131
5.765,-69.133
5.778,-69.135
5.922,-69.035
6.065,-68.652
5.656,-71.339
6.092,-68.641
5.663,-71.346
6.366,-67.217
6.611,-66.669
7.252,-63.187
6.794,-67.267
7.618,-61.92
6.342,-70.38
6.361,-70.355
6.356,-70.382
6.341,-70.385
6.361,-70.36
7.416,-64.03
7.542,-63.86
7.54,-63.87
7.551,-63.862
7.593,-63.758
7.602,-63.759
7.617,-63.974
6.736,-69.905
6.729,-69.886
8.072,-62.482
8.07,-62.491
7.053,-69.54
7.659,-65.64
7.657,-65.651
7.654,-65.674
7.652,-65.686
7.658,-65.645
7.654,-65.668
7.653,-65.68
8.043,-63.704
8.434,-61.546
7.669,-66.753
8.432,-62.988
8.442,-62.98
8.474,-63.398
8.434,-63.673
8.433,-63.683
8.277,-64.802
8.489,-63.419
8.493,-63.457
8.492,-63.466
8.49,-63.475
8.489,-63.485
8.502,-63.458
8.501,-63.468
8.5,-63.477
8.498,-63.486
8.518,-63.664
8.507,-63.804
8.436,-64.415
8.401,-64.848
8.684,-63.155
8.644,-63.436
8.56,-64.135
8.612,-63.969
8.611,-63.979
8.623,-63.961
8.621,-63.971
8.663,-63.748
8.645,-64.242
8.659,-64.215
8.655,-64.243
8.439,-65.827
8.437,-65.838
8.898,-63.393
8.909,-63.385
8.811,-64.06
8.81,-64.069
8.808,-64.078
8.818,-64.067
8.817,-64.076
8.783,-64.623
8.311,-68.462
8.316,-68.451
9.274,-64.045
9.402,-63.347
9.401,-63.357
9.227,-64.671
9.422,-63.974
9.378,-64.53
8.812,-68.272
8.81,-68.289
9.386,-64.541
9.384,-64.551
9.392,-64.549
8.805,-68.278
9.563,-63.635
8.97,-67.776
9.639,-63.559
9.652,-63.533
9.65,-63.542
9.648,-63.56
9.646,-63.569
9.645,-63.578
9.629,-63.688
9.628,-63.697
9.624,-63.724
9.623,-63.734
9.617,-63.77
9.657,-63.561
9.655,-63.571
9.649,-63.616
9.648,-63.625
9.646,-63.634
9.626,-63.772
9.625,-63.781
9.679,-63.472
9.658,-63.617
9.657,-63.627
9.655,-63.636
9.698,-63.53
9.082,-67.644
9.707,-63.532
9.74,-63.432
9.735,-63.468
9.734,-63.477
9.773,-63.27
9.81,-63.774
9.333,-68.889
9.315,-69.324
9.312,-69.343
10.057,-64.854
10.056,-64.864
10.054,-64.874
10.061,-64.895
10.077,-64.894
9.854,-66.679
9.594,-68.561
9.599,-68.567
10.022,-67.813
9.88,-69.247
9.397,-72.272
9.413,-72.275
9.404,-72.28
10.479,-68.127
10.49,-68.12
10.006,-72.458
10,-72.492
10.022,-72.461
10.016,-72.495
9.969,-72.863
10.013,-72.465
10.007,-72.498
9.974,-72.867
10.258,-72.909
10.224,-73.594
10.225,-73.598
18.421,-71.266
20.723,-76.525
-28.876,-52.349
-29.893,-61.189
-29.022,-59.337
-28.661,-56.67
-29.077,-65.061
-29.079,-65.101
-29.06,-65.063
-29.063,-65.103
-29.072,-65.069
-29.074,-65.108
-28.636,-60.454
-26.506,-54.758
-26.703,-56.585
-26.458,-56.808
-26.27,-56.582
-26.271,-56.593
-26.262,-56.594
-26.256,-56.602
-26.258,-56.612
-26.368,-59.209
-26.113,-57.765
-26.09,-58.406
-25.88,-57.45
-25.882,-57.461
-25.872,-57.463
-25.8,-59.03
-25.789,-59.032
-25.791,-59.045
-25.831,-59.889
-25.83,-59.895
-25.534,-57.609
-25.522,-57.904
-25.524,-57.916
-25.676,-59.255
-25.655,-59.258
-25.443,-58.255
-25.524,-58.925
-25.408,-58.223
-25.411,-59.193
-25.413,-59.207
-24.987,-56.517
-24.989,-56.528
-24.992,-58.641
-24.911,-58.47
-25.032,-59.868
-24.887,-60.721
-22.605,-49.574
-24.19,-60.894
-24.192,-60.911
-24.203,-61.013
-24.205,-61.03
-24.207,-61.047
-24.193,-61.031
-23.304,-54.63
-23.592,-57.912
-23.594,-57.923
-23.589,-57.918
-23.591,-57.929
-23.298,-58.323
-23.299,-58.334
-23.301,-58.346
-23.302,-58.357
-23.151,-57.81
-23.152,-57.821
-23.141,-57.812
-23.143,-57.822
-23.144,-57.833
-23.133,-57.824
-23.173,-59.379
-23.175,-59.392
-23.165,-59.393
-23.153,-59.89
-22.96,-60.274
-22.967,-60.264
-22.969,-60.278
-23.039,-61.291
-22.601,-58.372
-22.123,-58.6
-22.121,-58.606
-22.47,-62.138
-22.472,-62.158
-22.457,-62.14
-22.459,-62.159
-22.455,-62.146
-22.457,-62.165
-22.052,-61.013
-22.052,-61.004
-22.054,-61.019
-21.912,-61.507
-21.581,-58.677
-21.903,-61.497
-21.905,-61.514
-21.299,-57.388
-20.866,-55.629
-20.868,-55.639
-21.673,-63.213
-21.651,-63.262
-21.653,-63.285
-21.636,-63.24
-21.638,-63.263
-21.64,-63.286
-21.664,-63.22
-21.64,-63.245
-21.642,-63.268
-21.645,-63.291
-21.453,-61.972
-21.455,-61.99
-20.896,-57.872
-20.81,-57.912
-21.183,-63.233
-21.185,-63.256
-21.187,-63.278
-21.188,-63.262
-21.175,-63.263
-20.963,-62.719
-20.962,-62.726
-19.961,-55.108
-20.337,-58.951
-20.339,-58.962
-20.335,-58.958
-19.72,-60.455
-18.756,-54.388
-18.757,-54.399
-19.036,-57.294
-18.505,-55.535
-18.506,-55.545
-18.768,-57.546
-18.769,-57.556
-18.746,-57.589
-18.676,-57.152
-18.677,-57.161
-19.243,-62.655
-19.245,-62.674
-19.24,-62.661
-18.557,-58.895
-18.549,-58.907
-18.55,-58.917
-18.538,-58.898
-18.539,-58.908
-18.517,-58.89
-18.519,-58.901
-18.52,-58.911
-17.813,-57.093
-18.489,-62.632
-18.497,-62.637
-17.694,-57.162
-17.682,-57.145
-17.684,-57.154
-17.685,-57.164
-17.686,-57.173
-17.675,-57.156
-17.676,-57.165
-17.677,-57.175
-17.666,-57.157
-17.667,-57.167
-17.909,-61.823
-17.742,-61.95
-17.744,-61.966
-17.731,-61.952
-17.733,-61.967
-17.654,-62.078
-17.656,-62.094
-17.645,-62.095
-16.572,-59.758
-16.573,-59.769
-16.562,-59.759
-16.564,-59.77
-16.64,-60.596
-16.435,-60.816
-16.2,-59.868
-16.201,-59.879
-16.04,-59.07
-15.605,-59.39
-46.259,169.547
-46.253,169.539
-45.873,168.799
-45.344,170.607
-45.346,170.595
-8.615,160.66
-6.377,155.372
9.933,105.272
9.931,105.285
1.788,101.694
1.614,101.285
1.204,103.778
0.257,103.055
0.233,102.889
0.231,102.902
0.222,102.887
-0.302,104.85
16.348,107.01
16.347,107.022
16.367,103.699
15.949,104.671
15.481,108.126
15.441,108.347
15.418,108.506
15.365,106.498
15.363,106.511
15.361,106.312
15.114,107.703
15.337,105.447
14.832,108.749
14.935,107.951
14.877,107.979
15.06,106.582
15.058,106.594
14.737,108.701
14.75,107.891
14.726,107.782
14.94,105.604
14.744,106.416
14.742,106.14
14.548,106.745
14.547,106.757
14.538,106.744
14.537,106.755
14.038,108.568
14.284,105.725
14.17,106.381
13.98,107.329
13.979,107.34
13.931,107.161
13.93,107.172
13.873,107.372
13.927,106.814
13.917,106.813
13.528,107.941
13.615,106.636
13.315,108.019
13.288,107.888
13.089,106.746
13.088,106.757
13.132,105.99
12.934,106.082
12.937,106.076
12.768,106.63
12.885,105.626
12.308,108.878
12.216,109.193
12.214,109.202
12.811,104.629
12.642,104.785
12.641,104.793
12.357,106.795
12.072,108.155
12.071,108.165
12,108.527
11.999,108.537
11.922,108.815
12.237,106.263
12.272,104.087
12.277,104.081
11.609,108.622
11.607,108.632
11.242,107.462
11.02,107.527
11.296,104.567
10.761,107.926
10.786,106.126
10.795,105.689
8.89,117.554
10.71,105.428
41.547,118.997
40.913,118.72
41.293,113.308
40.827,111.817
40.777,111.892
40.78,111.903
39.87,118.168
39.8,118.142
39.799,118.092
39.783,118.188
39.664,118.9
39.65,118.87
39.754,118.086
40.392,113.352
40.075,114.767
39.607,117.954
39.566,118.205
40.502,110.368
39.439,118.469
40.53,109.645
40.536,109.639
39.467,116.541
39.754,113.677
39.75,113.67
38.914,117.302
38.938,116.363
38.937,116.375
38.816,116.563
38.779,114.967
39.261,110.172
38.569,114.95
38.014,117.769
38.38,114.441
37.754,118.534
37.66,118.594
37.658,118.607
37.441,117.24
37.167,118.643
37.528,116.393
37.109,118.299
37.022,118.406
37.483,115.332
36.949,118.633
36.952,118.014
37.149,116.453
36.8,118.593
36.819,118.426
36.906,117.794
37.58,112.184
37.593,109.802
36.308,117.537
35.979,117.609
35.97,117.607
35.964,117.531
35.913,117.624
35.846,117.293
36.224,114.057
35.378,118.463
35.234,118.279
35.232,118.292
35.255,118.098
35.235,118.159
35.198,118.256
35.213,118.094
35.178,118.298
35.371,116.972
34.961,118.244
34.559,119.328
34.744,118.063
34.796,117.586
34.786,117.583
34.747,117.586
34.741,117.591
34.579,118.188
34.517,117.701
34.462,117.791
34.423,118.017
34.357,117.694
34.296,117.19
34.085,117.226
33.89,118.223
34.999,110.326
33.494,118.987
33.757,117.085
33.749,116.573
33.747,116.584
33.611,116.575
33.804,113.448
33.298,116.556
31.705,116.372
32.094,113.037
31.826,113.691
31.814,112.254
-42.96,-71.372
-42.959,-71.378
-42.933,-71.341
-38.285,-72.742
-38.273,-72.731
-38.275,-72.745
-38.274,-72.737
-38.177,-72.363
-38.179,-72.378
-38.237,-72.762
-38.227,-72.765
-38.069,-72.279
-37.992,-72.894
-37.716,-71.55
-7.92,-29.801
-15.601,-39.335
-17.261,-39.476
-17.608,-39.218
-17.61,-39.208
-42.136,146.229
-42.138,146.216
-42.14,146.203
-42.13,146.22
-42.132,146.207
-40.52,144.746
-40.521,144.735
-40.511,144.75
-40.512,144.738
-18.346,131.782
-14.153,133.765
-1.044,131.955
6.878,124.384
7.055,124.528
7.571,122.386
7.575,122.381
7.758,122.182
7.901,122.276
8.068,123.071
7.904,122.27
8.076,123.064
9.64,122.576
12.169,124.643
13.357,120.768
13.36,120.764
-19.851,147.496
-19.062,131.996
33.069,120.692
10.505,-85.552
10.504,-85.563
10.51,-85.549
10.509,-85.559
13.331,-87.251
13.468,-89.207
14.05,-87.839
14.048,-87.848
14.047,-87.857
14.056,-87.864
14.174,-91.138
15.242,-87.93
15.332,-87.876
16.203,-92.325
16.213,-92.327
16.211,-92.338
15.974,-96.913
17.82,-91.828
17.9,-92.491
17.839,-93.121
17.889,-93.188
17.901,-93.177
17.899,-93.19
17.916,-93.519
17.914,-93.532
18.09,-94.045
18.648,-90.949
18.647,-90.958
18.223,-93.893
18.204,-94.005
18.877,-91.016
18.876,-91.026
19.185,-89.017
19.183,-89.027
19.122,-90.17
19.135,-90.143
19.143,-90.154
19.14,-90.173
19.223,-89.657
19.222,-89.666
19.152,-90.155
19.15,-90.165
19.149,-90.174
19.162,-90.154
19.16,-90.163
19.276,-90.632
19.371,-92.007
19.394,-92.043
19.439,-92.036
19.433,-92.078
19.568,-92.24
20.171,-90.184
-6.299,-79.659
-6.301,-79.673
-6.299,-79.665
10.304,-85.103
10.302,-85.114
10.314,-85.105
10.312,-85.116
10.373,-85.179
10.371,-85.19
10.375,-85.185
10.383,-85.273
10.382,-85.284
40.557,96.21
29.124,89.251
29.122,89.261
28.73,88.555
25.363,97.744
25.826,93.767
26.801,86.164
26.247,89.276
25.895,89.226
25.018,93.062
25.015,93.078
25.021,93.056
25.018,93.073
25.139,89.728
25.056,89.727
23.715,96.337
23.709,96.367
23.716,96.331
23.71,96.36
23.488,95.644
23.494,95.666
23.325,96.428
25.078,86.132
23.473,95.551
23.229,96.367
23.031,92.837
23.028,92.853
23.02,92.833
23.016,92.851
23.02,92.846
51.816,112.982
51.813,112.973
51.451,112.657
51.448,112.649
42.588,91.334
22.806,93.247
23.755,85.859
22.267,93.998
21.813,94.023
21.097,92.268
19.42,96.126
19.412,96.119
19.531,94.886
19.292,94.853
19.292,94.848
18.755,97.443
18.676,83.592
15.952,95.392
16.092,94.603
17.293,78.161
13.8,78.357
13.798,78.379
8.369,79.779
7.836,79.96
7.714,79.872
7.335,80.112
38.141,-96.452
37.729,118.22
37.583,116.475
38.122,117.731
39.772,118.236
39.753,118.085
41.676,119.13
40.621,109.757
40.606,109.704
40.62,109.749
46.599,121.669
46.639,121.555
49.727,112.121
51.353,113.478
51.362,112.902
51.452,112.654
51.467,112.67
51.463,112.649
51.467,112.665
51.463,112.644
51.59,112.857
51.807,112.98
51.813,112.954
51.823,112.948
51.82,112.965
51.815,112.946
51.836,112.934
-37.936,-72.516
-38.063,-72.275
-38.268,-72.73
-40.785,-63.476
-40.786,-63.46
-20.956,-62.724
-20.958,-62.714
-21.128,-62.104
-21.177,-63.229
-21.182,-63.26
-21.183,-63.25
-21.449,-61.982
-21.45,-61.972
-21.458,-61.983
-21.901,-60.908
-21.634,-63.248
-21.635,-63.239
-21.638,-63.279
-21.64,-63.269
-21.647,-63.28
-21.649,-63.271
-21.901,-61.509
-21.902,-61.499
-21.668,-63.205
-22.051,-61.01
-22.455,-62.147
-22.456,-62.137
-22.464,-62.149
-22.466,-62.139
-23.14,-57.821
-23.142,-57.804
-23.152,-57.823
-23.154,-57.805
-22.962,-60.269
-22.964,-60.257
-23.289,-58.33
-23.3,-58.332
-23.151,-59.891
-23.04,-61.294
-23.048,-61.24
-23.584,-57.908
-24.192,-60.9
-24.194,-60.888
-24.195,-60.894
-24.199,-61.025
-24.208,-61.026
-24.876,-60.721
-24.878,-60.709
-25.409,-59.19
-25.409,-59.196
-25.793,-59.025
-25.791,-59.032
-25.792,-59.016
-29.063,-65.086
-29.065,-65.075
-29.072,-65.087
-29.074,-65.077
-29.893,-61.195
-29.895,-61.181
-35.393,-70.958
-37.41,-71.671
-37.412,-71.657
-16.195,-59.865
-16.423,-60.806
-16.424,-60.796
-16.567,-59.763
-16.431,-60.817
-16.432,-60.807
-16.44,-60.818
-17.662,-57.155
-17.672,-57.173
-17.673,-57.157
-17.646,-62.091
-17.647,-62.082
-17.648,-62.072
-17.729,-61.957
-17.73,-61.948
-17.732,-61.938
-17.738,-61.958
-17.739,-61.949
-17.648,-63.058
-18.521,-58.899
-18.523,-58.887
-18.531,-58.9
-18.552,-58.903
-18.554,-58.891
-18.767,-57.545
-19.039,-57.277
-19.714,-60.447
-19.505,-63.086
-19.506,-63.076
-19.515,-63.078
10.055,-64.853
9.744,-63.476
9.741,-63.454
9.687,-63.46
9.681,-63.468
9.662,-63.54
9.66,-63.634
9.657,-63.611
9.651,-63.565
9.649,-63.542
9.63,-63.733
9.627,-63.709
9.624,-63.686
9.619,-63.758
9.632,-63.69
9.627,-63.762
9.624,-63.739
9.621,-63.715
9.394,-64.538
9.393,-64.543
8.011,-56.994
8.009,-56.985
8.688,-63.154
8.505,-63.469
8.509,-63.474
8.506,-63.452
8.495,-63.475
5.912,-56.693
5.902,-56.692
6.165,-63.113
6.165,-63.121
6.162,-63.101
5.438,-67.801
5.438,-67.806
1.764,-60.671
0.979,-59.475
0.948,-59.571
-33.981,122.257
-33.971,122.255
-33.973,122.239
-34.41,119.095
-34.412,119.084
-34.401,119.093
-34.403,119.082
-33.83,115.687
-32.171,119.051
-32.173,119.04
-32.074,116.693
3.938,102.361
4.06,100.853
5.186,102.198
5.534,102.819
9.132,104.941
9.156,105.032
9.18,105.157
9.178,105.147
9.643,105.595
9.641,105.516
9.717,105.479
9.833,105.504
9.837,105.404
9.856,105.471
9.867,105.479
9.865,105.47
9.902,105.478
9.918,105.336
9.993,105.467
10.273,105.069
10.484,106.362
10.599,106.208
10.589,106.078
10.588,106.069
10.629,105.601
10.558,105.128
10.637,105.464
10.663,105.577
10.694,105.601
10.743,105.872
10.742,105.862
10.761,105.613
10.76,105.604
11.12,108.05
10.838,105.822
10.725,105.055
10.843,105.672
10.904,105.643
10.614,103.634
10.93,105.633
10.856,105.143
10.966,105.752
11.36,108.253
10.834,103.73
10.832,103.718
10.923,104.174
11.04,104.818
11.011,104.343
11.097,104.845
11.733,109.096
11.797,108.963
11.796,108.952
11.179,103.981
11.203,103.466
11.702,105.809
11.332,103.174
11.384,103.122
12.196,108.051
12.251,108.112
12.104,107.003
11.873,105.167
11.808,104.413
11.806,104.403
12.284,107.422
11.959,104.928
11.85,104.207
12.587,108.692
12.586,108.682
12.375,107.159
12.04,104.798
12.391,107.147
12.389,107.129
12.335,105.858
11.26,98.98
12.364,104.92
12.831,107.79
12.141,103.115
12.139,103.102
12.951,108.596
13.098,109.073
12.532,104.704
12.687,105.428
12.335,103.045
12.606,104.522
12.443,103.143
12.875,105.894
12.843,105.611
12.777,105.043
12.659,104.141
12.657,104.13
13.137,107.213
13.146,107.212
13.327,108.324
12.872,105.06
13.308,108.044
13.313,108.013
12.591,103.106
12.682,103.622
12.68,103.611
13.05,105.958
13.064,105.928
13.161,106.467
13.312,107.413
13.352,107.638
13.462,108.299
13.461,108.289
13.312,107.213
13.482,108.117
13.481,108.107
13.247,105.916
13.318,106.347
13.175,105.305
13.54,107.666
13.387,106.318
13.386,106.309
13.545,107.169
13.062,103.501
13.58,106.955
13.689,107.545
13.688,107.535
13.616,106.954
13.283,104.668
13.281,104.658
13.073,103.308
13.843,108.47
13.875,108.423
13.503,105.711
13.469,105.48
13.497,105.608
13.773,107.419
13.815,107.452
13.836,107.536
13.811,107.356
13.81,107.347
13.568,105.588
13.757,106.779
13.748,106.584
13.274,103.215
13.905,107.442
13.904,107.433
13.473,104.391
13.848,106.907
13.818,106.695
13.65,105.458
13.067,101.553
13.356,103.278
13.718,105.543
13.703,105.441
13.701,105.431
13.71,105.43
13.919,106.814
13.761,105.587
13.763,105.539
13.831,105.942
13.771,105.529
13.432,103.306
14.17,108.313
14.067,107.552
14.047,107.409
14.046,107.4
13.996,106.844
13.987,106.779
13.986,106.77
14.063,107.253
14.016,106.794
14.035,106.851
14.086,107.089
14.057,106.876
14.002,106.358
14.264,108.178
14.12,107.132
14.119,107.123
13.631,103.797
13.621,103.732
13.778,104.638
14.467,108.251
14.452,108.139
13.871,103.971
14.481,108.145
13.89,104.005
14.015,104.632
14.541,108.193
14.539,108.183
14.13,105.277
14.531,108.049
13.911,103.634
14.523,107.787
14.166,105.082
14.06,104.253
14.058,104.243
14.694,108.572
14.692,108.561
14.43,106.328
14.292,105.191
14.689,107.933
14.688,107.922
14.38,105.539
14.41,105.489
14.409,105.48
14.558,106.452
14.766,107.884
14.615,106.726
14.614,106.717
14.624,106.725
14.623,106.716
14.578,106.402
14.463,105.538
14.462,105.529
14.822,108.019
14.82,108.009
14.468,105.509
14.467,105.5
14.651,106.659
14.65,106.649
14.698,106.927
13.432,99.012
14.85,107.977
14.849,107.967
14.707,106.925
14.637,106.425
14.728,107.009
14.726,106.999
14.87,107.985
14.869,107.975
14.867,107.893
14.719,106.819
14.718,106.81
14.62,106.118
14.839,107.616
14.787,107.241
14.63,106.126
14.629,106.117
14.789,107.182
14.757,106.956
14.756,106.947
14.811,107.276
14.81,107.267
14.798,107.181
14.796,107.172
14.82,107.275
14.819,107.265
14.948,108.019
14.947,108.008
14.737,106.413
14.749,106.439
14.713,106.182
14.984,107.859
14.983,107.85
14.756,106.166
14.057,101.547
14.059,101.556
14.807,106.199
14.855,106.342
14.853,106.333
14.877,106.433
14.871,106.396
14.87,106.387
15.029,107.455
15.028,107.445
14.991,106.588
14.922,105.972
14.985,106.347
15.145,107.436
15.144,107.426
14.996,106.364
15.005,106.363
14.993,106.28
15.054,106.582
15.062,106.571
14.142,100.597
15.088,106.558
15.086,106.549
15.06,106.364
15.059,106.355
15.141,106.801
15.14,106.791
15.034,105.977
15.208,107.155
15.159,106.731
15.141,106.543
15.14,106.534
15.422,108.53
15.415,108.475
15.154,106.569
14.68,102.966
15.322,107.25
15.321,107.241
15.331,107.248
15.258,106.72
15.256,106.711
15.339,107.238
15.366,107.233
15.365,107.224
15.405,107.319
14.289,99.905
15.357,106.507
15.038,104.14
15.403,106.571
15.515,107.317
14.934,103.347
15.464,106.877
15.348,105.995
15.532,107.167
15.364,105.973
15.353,105.9
15.538,107.146
15.447,106.498
15.373,105.972
15.579,107.242
15.461,106.328
15.415,106.006
15.507,106.331
15.571,106.721
15.511,106.292
15.597,106.577
15.619,106.669
15.617,106.66
15.596,106.378
15.646,106.665
15.644,106.656
15.653,106.581
15.566,105.961
15.67,106.636
15.669,106.627
15.632,106.167
15.703,106.612
15.712,106.61
15.711,106.601
15.721,106.609
15.72,106.6
15.666,106.153
15.665,106.143
15.674,106.142
15.775,106.672
15.793,106.669
15.792,106.659
15.773,106.519
15.801,106.658
15.337,103.377
15.757,105.881
15.428,103.616
15.62,104.566
15.607,104.304
15.933,106.483
15.93,106.397
15.434,103.068
15.954,106.498
15.951,106.413
15.95,106.404
15.299,102.025
14.943,99.27
14.939,99.249
16.116,106.605
15.495,102.489
14.94,99.266
14.937,99.245
16.14,106.382
16.025,105.577
15.992,105.345
16.051,105.563
16.399,106.723
16.418,106.656
16.43,106.674
16.428,106.664
16.427,106.655
16.452,106.768
16.437,106.663
16.394,106.095
16.403,106.094
16.57,106.428
16.493,105.812
16.552,106.04
16.551,106.03
16.602,106.194
16.6,106.184
16.612,106.206
16.611,106.196
16.62,106.195
16.619,106.186
16.617,106.176
16.626,105.975
15.823,100.174
15.893,100.397
16.814,105.548
16.258,100.767
17.066,105.509
17.13,105.575
17.139,105.574
17.138,105.565
17.166,105.636
17.165,105.627
17.228,105.867
16.207,99.117
17.235,105.147
17.031,103.593
16.255,98.724
16.452,99.681
16.315,98.168
16.565,98.549
17.283,100.213
17.28,100.197
17.136,98.19
17.035,97.397
17.037,97.392
17.358,95.766
17.35,95.761
18.108,98.239
18.104,98.235
18.637,100.696
18.809,97.902
18.799,97.621
18.794,97.596
18.788,97.59
18.806,97.612
19.67,100.594
19.667,100.58
19.97,102.1
19.968,102.09
20.04,102.167
20.039,102.156
20.128,102.327
20.126,102.316
20.136,102.314
19.582,98.077
19.578,98.059
20.326,102.347
19.165,95.666
19.04,94.865
19.167,95.692
19.16,95.66
19.429,96.933
19.053,94.893
19.046,94.857
20.248,100.866
19.421,96.111
19.415,96.081
20.361,101.162
20.361,101.167
20.359,101.156
19.426,96.133
19.42,96.104
19.414,96.074
19.882,97.629
19.679,96.489
19.401,94.912
19.687,96.511
19.681,96.482
19.562,95.579
20.249,98.924
20.241,98.92
20.956,102.96
19.527,94.873
21.043,103.043
20.563,99.477
20.571,99.456
20.569,99.441
20.15,97.018
20.179,97.092
19.721,94.584
20.171,97.087
19.726,94.575
20.757,99.723
20.759,99.733
20.757,99.718
20.614,98.381
20.84,99.604
20.842,99.613
20.84,99.598
19.891,94.643
20.99,100.263
20.899,99.604
20.736,98.244
20.783,98.434
20.771,98.296
20.783,98.294
20.773,98.289
20.832,98.535
20.785,98.287
21.2,100.537
20.885,98.345
20.887,98.34
21.093,99.266
21.384,99.999
21.244,98.63
21.241,98.612
21.238,98.594
21.53,99.774
21.494,99.442
21.322,98.417
21.334,98.414
21.331,98.396
22.104,102.558
21.597,99.365
21.594,99.349
22.159,102.612
-21.603,114.674
-21.482,115.351
-19.307,122.264
-19.312,122.235
-19.292,122.26
-19.298,122.232
-19.277,122.257
-19.283,122.228
-19.262,122.254
-19.268,122.225
-19.247,122.251
-19.253,122.222
-19.272,122.279
-19.278,122.25
-19.283,122.221
-19.263,122.247
-19.269,122.218
-19.248,122.243
-19.254,122.214
-19.118,121.973
-19.117,121.965
-19.015,121.942
-19.011,121.966
-16.88,123.833
-2.63,111.155
-0.795,103.025
0.09,102.802
0.309,103.048
0.569,102.96
0.573,102.971
1.145,104.421
1.106,104.074
1.104,104.059
0.97,103.004
1.043,102.974
1.04,102.955
1.043,102.969
1.04,102.95
1.088,102.924
0.938,101.9
0.996,102.205
0.992,102.199
0.945,101.892
1.069,102.166
1.473,103.918
1.858,103.004
1.645,101.307
1.659,101.305
46.82,74.923
43.546,77.691
43.549,77.687
43.518,77.582
43.584,76.943
43.578,76.968
44.88,69.297
44.86,69.246
45.683,61.691
45.688,61.685
44.811,69.017
43.985,73.58
43.982,73.596
43.972,73.592
45.568,61.614
43.69,73.895
43.687,73.913
43.694,73.909
43.683,73.905
45.096,64.121
43.68,72.832
43.677,72.847
44.992,63.763
44.162,70.021
44.157,69.993
44.155,70.005
43.721,72.502
44.946,63.805
44.944,63.822
44.855,64.661
44.86,64.054
44.858,64.071
44.85,64.052
44.848,64.069
44.81,64.422
44.808,64.438
43.617,71.306
43.614,71.299
42.886,75.047
42.882,75.068
44.1,66.379
43.928,67.188
